customer_id,week_start,logins,reports_run,features_used,support_tickets
C046,2024-06-17,22,5,5,1
C046,2023-07-03,21,5,3,0
C046,2023-07-17,13,4,7,1
C046,2023-06-26,23,8,7,0
C046,2023-03-20,17,12,1,0
C046,2024-07-15,16,6,2,0
C046,2024-01-15,25,5,2,0
C046,2024-10-07,12,6,2,1
C046,2024-06-03,18,4,6,1
C046,2023-10-09,26,4,2,0
C046,2024-01-22,16,3,7,1
C046,2024-02-26,22,9,6,1
C046,2024-01-29,16,4,6,0
C046,2024-07-01,18,5,2,1
C046,2024-02-12,18,4,4,1
C046,2024-07-29,17,4,4,0
C046,2023-03-27,22,6,7,0
C046,2024-04-22,19,5,7,1
C046,2023-06-05,24,5,5,0
C046,2023-07-10,23,2,5,0
C046,2023-01-16,20,3,3,0
C046,2024-10-14,20,5,2,0
C046,2024-04-08,25,5,6,1
C046,2024-09-16,17,2,3,0
C046,2023-06-12,15,4,8,0
C046,2024-09-23,26,2,3,2
C047,2024-01-22,18,5,4,0
C047,2023-06-19,18,2,5,0
C047,2024-04-08,24,5,7,0
C047,2024-01-29,20,3,8,0
C047,2024-12-23,24,7,5,0
C047,2024-12-09,19,3,1,0
C047,2023-02-27,23,5,6,0
C047,2023-08-07,18,6,3,0
C047,2024-07-22,21,6,4,0
C047,2023-04-03,21,5,2,2
C047,2024-06-17,21,6,5,0
C047,2023-11-27,26,3,4,0
C047,2024-09-09,16,8,6,1
C047,2023-09-18,20,3,2,0
C047,2023-09-25,28,4,9,0
C047,2023-07-03,27,2,9,1
C047,2024-05-13,26,10,5,1
C047,2024-06-03,21,5,3,0
C047,2024-12-02,21,5,6,0
C047,2024-06-10,14,3,6,0
C047,2024-05-27,28,1,3,0
C047,2024-12-30,21,5,9,1
C047,2024-04-15,20,3,1,0
C047,2023-10-23,29,8,2,1
C047,2024-10-07,25,3,8,2
C047,2024-08-12,19,6,3,1
C047,2024-11-25,21,5,3,0
C047,2024-07-01,22,1,1,0
C047,2024-02-19,22,7,6,0
C047,2023-08-28,18,5,2,0
C047,2024-10-28,23,8,8,3
C047,2023-10-09,31,10,8,0
C047,2024-03-11,23,12,1,0
C047,2024-02-12,18,8,1,0
C047,2023-10-02,15,4,1,0
C047,2023-10-16,16,8,2,1
C047,2023-10-30,19,6,3,1
C047,2023-05-01,16,7,4,1
C047,2023-04-24,14,2,9,2
C047,2024-10-21,23,5,7,1
C047,2024-04-22,14,7,4,0
C047,2023-07-10,19,3,3,0
C047,2024-04-01,25,8,9,0
C047,2024-10-14,30,8,6,1
C047,2024-01-08,27,4,9,0
C047,2023-01-23,18,5,9,0
C047,2023-07-31,23,5,4,0
C047,2023-06-05,21,6,4,1
C047,2024-09-30,19,4,2,0
C047,2024-01-01,25,7,7,1
C048,2024-09-02,22,3,3,0
C048,2024-04-29,18,5,4,1
C048,2023-10-23,24,4,5,2
C048,2024-07-22,22,3,2,1
C048,2024-04-01,21,4,4,0
C048,2024-12-23,15,9,6,0
C048,2024-10-07,16,2,3,1
C048,2024-12-30,21,6,3,1
C048,2024-12-09,16,4,2,0
C048,2023-05-15,13,5,9,0
C048,2023-10-16,17,4,8,1
C048,2023-03-20,28,1,8,0
C048,2024-02-05,25,6,2,0
C048,2024-02-26,15,6,6,2
C048,2023-07-10,39,3,7,0
C048,2024-02-12,18,5,8,0
C048,2024-11-04,28,5,6,0
C048,2023-11-13,28,6,1,1
C048,2024-12-16,22,6,8,0
C048,2023-03-27,14,4,3,0
C048,2023-02-06,25,3,3,0
C048,2023-01-09,22,6,1,0
C048,2023-01-02,14,6,1,1
C048,2023-01-23,18,2,6,0
C048,2023-05-08,17,4,4,1
C048,2024-07-08,27,5,4,1
C048,2023-04-03,18,6,5,0
C048,2024-07-15,14,4,2,0
C048,2023-09-11,16,3,9,0
C048,2024-01-29,17,4,9,1
C048,2024-06-17,20,9,7,0
C048,2023-08-28,26,3,1,0
C048,2024-06-24,22,5,4,1
C048,2023-10-02,21,3,1,0
C048,2024-06-10,21,7,9,0
C048,2023-05-29,26,8,3,0
C048,2024-09-23,16,1,8,2
C048,2023-11-20,18,4,9,0
C048,2023-02-27,30,4,8,1
C048,2023-09-04,21,5,9,1
C048,2024-03-18,14,1,7,0
C048,2024-09-30,17,5,3,0
C048,2023-08-07,23,3,7,0
C048,2024-01-01,24,9,4,1
C048,2023-11-27,24,4,9,0
C048,2024-05-27,28,6,3,1
C048,2023-06-05,19,8,6,1
C048,2023-11-06,21,1,4,0
C048,2024-12-02,18,6,1,0
C048,2024-08-19,18,5,1,1
C048,2024-05-20,18,2,6,0
C048,2023-12-18,11,4,4,0
C048,2023-05-01,24,1,9,1
C048,2024-06-03,17,3,1,0
C048,2023-12-04,22,10,7,1
C048,2024-04-08,14,4,1,1
C048,2023-08-14,15,3,8,1
C048,2024-07-29,21,5,9,0
C048,2024-08-05,19,3,3,0
C048,2023-12-25,6,7,6,0
C048,2023-04-17,18,10,9,0
C048,2024-11-25,21,6,2,2
C048,2024-10-28,25,6,5,0
C048,2023-07-17,17,5,6,1
C048,2023-04-24,20,6,8,1
C048,2024-10-14,25,4,3,0
C049,2023-11-27,18,4,2,2
C049,2023-02-13,14,1,3,0
C049,2023-08-28,13,5,3,1
C049,2024-10-07,16,5,8,0
C049,2023-01-16,24,7,4,1
C049,2023-03-20,18,4,4,2
C049,2024-07-15,21,5,6,0
C049,2024-07-01,26,8,9,1
C049,2024-11-04,18,6,8,0
C049,2023-07-03,16,7,9,2
C049,2024-10-14,21,9,2,0
C049,2024-09-30,20,3,4,0
C049,2024-09-09,13,5,3,0
C049,2024-03-04,20,5,5,1
C049,2024-05-06,12,4,3,1
C049,2024-01-08,23,3,5,0
C049,2024-11-25,13,6,1,3
C049,2023-09-18,16,7,5,0
C049,2023-11-13,27,6,7,0
C049,2024-01-29,18,5,5,1
C049,2023-03-13,25,3,5,0
C049,2024-09-23,14,5,5,0
C049,2024-01-22,16,4,9,1
C049,2024-02-05,29,7,6,0
C049,2023-10-16,25,3,7,0
C049,2024-08-19,22,2,5,0
C049,2023-05-01,15,7,8,0
C049,2024-04-22,19,6,2,0
C049,2024-09-02,13,6,8,1
C049,2023-12-25,21,5,7,0
C049,2023-01-09,30,5,9,0
C049,2023-10-02,16,2,2,0
C049,2023-04-10,25,6,7,2
C049,2024-12-30,6,2,6,0
C049,2024-11-18,24,5,6,1
C049,2023-09-04,27,8,9,0
C049,2023-10-30,26,6,5,0
C049,2024-04-01,25,6,8,0
C049,2023-08-14,15,2,4,0
C049,2023-06-05,20,8,4,1
C049,2024-07-22,14,4,3,0
C049,2023-12-11,16,5,4,2
C049,2024-01-01,24,3,8,3
C049,2024-10-28,24,8,8,0
C049,2023-10-09,15,10,2,0
C049,2023-04-24,20,4,9,0
C049,2024-06-03,23,1,6,2
C049,2023-07-31,17,9,9,0
C050,2023-11-06,13,8,9,0
C050,2023-04-24,20,6,4,0
C050,2024-12-16,20,7,7,0
C050,2023-07-10,25,12,3,0
C050,2023-04-10,18,7,8,2
C050,2023-08-14,22,2,6,2
C050,2023-06-26,20,5,3,1
C050,2024-08-26,20,5,7,0
C050,2024-01-01,23,8,8,0
C050,2023-09-18,21,4,8,1
C050,2023-06-19,25,2,2,0
C050,2023-06-05,23,6,7,1
C050,2024-02-12,23,4,7,0
C050,2024-10-07,16,3,1,0
C050,2024-03-18,19,5,3,3
C050,2024-07-08,20,3,3,1
C050,2024-05-06,25,5,5,0
C050,2023-12-25,30,6,3,1
C050,2024-05-27,24,6,7,1
C050,2023-10-16,13,6,7,0
C050,2024-05-13,13,3,3,0
C050,2023-10-09,26,1,4,0
C050,2023-01-02,21,5,8,0
C050,2023-05-29,21,4,3,0
C050,2024-11-04,23,9,5,1
C050,2023-12-04,17,4,7,1
C050,2024-06-10,18,9,5,0
C050,2024-10-28,19,4,6,1
C050,2024-06-24,14,9,9,2
C050,2024-05-20,19,7,3,0
C050,2024-09-02,19,4,7,1
C050,2023-08-07,18,4,6,0
C050,2024-12-09,21,7,3,1
C050,2023-01-30,20,3,2,0
C050,2023-02-20,20,6,6,0
C050,2024-04-29,26,5,9,0
C050,2024-02-19,17,8,9,0
C050,2024-06-03,17,5,8,0
C050,2024-04-15,22,4,5,1
C050,2023-07-03,21,3,8,1
C050,2023-03-13,27,5,9,1
C050,2024-10-21,15,4,2,2
C050,2023-05-22,16,4,2,0
C050,2024-09-16,20,6,3,0
C050,2023-09-25,17,1,8,0
C050,2023-11-13,22,7,7,0
C050,2024-06-17,25,9,7,1
C050,2023-02-27,19,4,7,1
C050,2023-08-28,26,5,8,0
C050,2024-09-30,24,3,9,1
C050,2023-04-03,24,6,2,0
C050,2024-04-22,24,4,2,0
C051,2023-10-30,22,7,6,1
C051,2024-06-24,22,2,5,1
C051,2024-11-18,30,9,6,2
C051,2024-08-26,14,4,7,0
C051,2024-01-29,24,7,6,1
C051,2023-03-13,13,6,6,0
C051,2023-07-03,25,2,4,1
C051,2023-05-22,22,8,6,0
C051,2024-01-22,17,8,2,0
C051,2024-12-09,24,3,7,0
C051,2024-05-13,19,5,9,0
C051,2023-04-17,24,9,4,0
C051,2023-01-30,20,7,4,1
C051,2023-02-20,25,7,7,1
C051,2023-06-12,15,7,4,0
C051,2024-03-04,28,8,4,0
C051,2024-09-30,17,4,2,0
C051,2024-09-09,26,5,1,0
C051,2023-05-01,17,3,5,1
C051,2024-10-07,13,4,3,0
C051,2024-05-20,20,3,9,0
C051,2024-12-23,20,2,1,0
C051,2023-07-10,24,4,9,2
C051,2023-11-20,21,8,6,0
C051,2024-04-08,24,1,9,0
C051,2023-06-05,20,3,5,2
C051,2023-10-23,24,2,7,0
C051,2023-02-27,24,6,1,1
C051,2023-09-04,23,2,4,0
C051,2024-09-16,22,4,6,2
C051,2023-08-07,17,4,3,0
C051,2023-03-20,17,3,2,0
C051,2023-09-18,27,0,6,2
C051,2023-10-16,17,4,2,0
C051,2023-07-24,28,4,4,0
C051,2024-02-19,18,3,1,1
C051,2023-07-17,27,1,4,1
C051,2023-09-11,24,7,1,3
C051,2023-06-19,22,5,9,0
C051,2023-12-11,19,6,1,0
C051,2023-01-16,17,7,5,1
C051,2023-03-06,14,5,5,0
C051,2023-04-24,17,4,7,0
C051,2023-03-27,23,6,8,0
C051,2024-10-14,14,3,8,0
C051,2023-08-21,17,8,3,0
C051,2023-01-09,23,5,6,0
C051,2024-09-23,20,7,8,0
C051,2024-12-16,12,5,2,0
C051,2023-01-23,25,7,8,1
C051,2024-10-28,23,10,1,0
C051,2023-12-25,17,3,3,0
C051,2023-02-13,22,6,9,0
C051,2024-07-15,13,2,7,2
C051,2024-07-01,17,10,2,1
C051,2024-05-06,16,6,7,0
C051,2024-05-27,23,5,5,0
C051,2024-07-08,24,2,3,0
C051,2023-09-25,19,4,9,0
C051,2024-04-29,20,2,4,2
C051,2024-02-05,15,4,5,1
C051,2024-12-30,16,2,6,1
C051,2024-01-15,14,7,7,0
C051,2024-02-12,12,4,1,3
C051,2023-12-18,14,4,9,1
C051,2024-08-12,30,4,2,1
C051,2024-08-19,19,5,5,0
C051,2023-10-09,16,6,8,1
C051,2023-02-06,21,5,3,1
C052,2023-03-27,17,1,3,0
C052,2024-09-16,13,2,8,2
C052,2024-11-18,14,2,6,0
C052,2023-12-04,19,7,2,1
C052,2023-05-08,27,5,8,1
C052,2023-01-02,14,5,3,2
C052,2023-02-27,26,5,1,0
C052,2024-12-02,22,2,6,1
C052,2023-07-10,24,5,4,0
C052,2024-03-25,26,3,7,2
C052,2023-06-12,14,3,3,0
C052,2023-04-24,20,11,1,0
C052,2023-02-20,23,4,5,1
C052,2024-06-10,16,3,6,0
C052,2023-09-04,16,4,5,0
C052,2023-11-27,28,2,6,0
C052,2024-11-11,24,4,5,1
C052,2023-11-06,24,5,4,1
C052,2023-02-06,23,7,3,2
C052,2023-01-09,23,4,3,0
C052,2023-10-30,25,5,3,0
C052,2024-08-19,24,7,8,1
C052,2023-06-05,19,6,1,0
C052,2024-08-05,22,3,9,2
C052,2023-07-03,20,3,4,0
C052,2024-09-30,22,2,8,0
C052,2023-11-13,19,2,1,0
C052,2023-10-23,22,5,6,0
C052,2024-12-09,18,4,2,0
C052,2023-05-22,22,4,2,1
C052,2023-08-07,14,5,5,0
C052,2023-08-14,16,6,3,0
C052,2024-05-27,15,5,3,0
C052,2024-05-06,18,5,3,1
C052,2024-07-29,23,10,7,0
C052,2024-05-13,19,8,8,1
C052,2023-08-28,16,4,7,1
C052,2024-02-26,15,2,4,1
C052,2023-07-31,17,7,4,0
C052,2024-10-14,17,2,9,2
C052,2023-02-13,21,7,8,0
C052,2024-01-22,22,4,5,0
C052,2024-12-23,28,7,6,0
C052,2023-05-29,12,3,6,0
C052,2024-11-25,24,2,7,1
C052,2024-07-01,18,6,5,0
C052,2023-03-06,17,6,6,1
C052,2024-02-19,22,7,8,0
C052,2024-04-22,17,7,8,0
C052,2023-12-25,29,5,1,0
C052,2024-10-21,15,6,3,0
C053,2024-06-17,19,5,5,0
C053,2023-01-09,16,4,1,0
C053,2023-07-24,18,3,8,2
C053,2023-04-10,23,3,1,1
C053,2023-06-26,16,6,7,1
C053,2023-01-02,13,7,3,1
C053,2024-09-02,17,2,6,1
C053,2024-11-25,31,5,2,0
C053,2024-05-27,17,6,4,0
C053,2024-10-28,12,5,3,0
C053,2024-07-01,26,3,7,1
C053,2023-08-07,26,4,7,0
C053,2024-08-19,19,2,3,0
C053,2023-08-21,16,4,5,1
C053,2023-08-28,16,10,4,3
C053,2023-09-25,19,5,5,0
C053,2024-01-15,15,2,7,0
C053,2023-06-05,26,3,8,1
C053,2024-09-30,21,9,2,1
C053,2024-07-15,32,6,3,0
C053,2024-05-20,26,3,3,1
C053,2024-03-11,28,4,1,0
C053,2023-04-24,20,3,5,0
C053,2023-02-27,17,6,1,0
C053,2024-08-05,22,3,6,1
C053,2024-01-22,14,7,2,0
C053,2024-05-06,16,9,8,1
C053,2023-06-19,23,8,9,0
C053,2023-10-16,22,5,8,0
C053,2024-09-16,13,4,1,1
C053,2023-11-20,18,4,3,0
C053,2024-06-10,17,6,1,0
C053,2023-12-11,20,5,5,3
C053,2023-05-08,16,3,1,1
C053,2024-08-26,16,5,3,0
C053,2024-07-29,26,1,6,0
C053,2023-11-06,23,6,5,0
C053,2024-03-25,15,6,5,0
C053,2023-05-29,18,7,4,0
C053,2023-10-23,22,5,3,0
C053,2023-01-16,16,7,8,0
C053,2023-09-18,10,4,4,0
C053,2023-09-04,26,7,7,0
C053,2024-10-21,21,6,1,1
C053,2023-04-03,18,5,6,0
C053,2023-02-20,15,8,9,0
C053,2024-06-03,19,3,2,1
C053,2023-05-15,15,3,6,0
C053,2023-03-20,22,5,4,1
C053,2024-04-15,16,4,5,1
C053,2024-04-08,20,5,5,1
C053,2023-07-17,24,5,6,0
C053,2024-01-29,17,9,7,0
C053,2023-05-01,19,2,4,0
C053,2024-11-18,16,3,9,0
C053,2024-07-08,28,6,8,0
C053,2023-08-14,19,6,6,0
C053,2024-08-12,19,9,5,0
C053,2023-12-04,23,7,7,0
C053,2024-02-19,25,6,6,1
C053,2024-12-09,23,3,6,1
C053,2023-05-22,25,7,4,0
C053,2023-09-11,27,5,8,0
C053,2023-03-06,28,8,6,0
C053,2023-11-13,8,5,6,0
C054,2024-03-11,18,3,2,0
C054,2023-02-06,14,3,4,0
C054,2024-09-16,21,7,3,0
C054,2024-08-12,17,5,2,1
C054,2024-03-18,20,5,6,1
C054,2024-04-01,19,4,1,1
C054,2023-07-10,21,2,9,0
C054,2024-01-15,25,4,1,0
C054,2023-05-29,27,2,4,1
C054,2023-04-17,24,3,2,0
C054,2023-04-24,11,4,1,1
C054,2023-04-10,25,6,5,0
C054,2024-05-20,23,7,3,1
C054,2024-01-22,17,4,1,1
C054,2024-01-01,14,6,1,0
C054,2023-05-08,16,7,5,0
C054,2024-08-19,16,5,1,0
C054,2024-05-13,17,4,4,1
C054,2023-06-26,15,1,1,1
C054,2023-12-18,24,1,7,1
C054,2024-01-08,21,4,4,0
C054,2023-08-14,12,6,3,1
C054,2023-05-15,16,8,2,0
C054,2024-07-15,18,5,8,1
C054,2023-09-11,20,3,7,1
C054,2023-01-30,19,11,2,0
C054,2023-01-02,20,5,2,0
C054,2023-07-31,13,8,9,0
C054,2024-05-06,15,4,7,0
C054,2023-09-25,20,3,8,0
C054,2023-06-19,31,5,2,0
C054,2024-04-29,14,2,9,2
C054,2024-09-30,17,3,9,0
C054,2024-11-25,18,4,8,0
C054,2024-07-22,24,5,6,0
C054,2024-07-01,20,8,4,0
C054,2024-11-18,18,5,6,1
C054,2024-01-29,12,7,4,0
C054,2023-10-30,20,6,8,2
C054,2023-03-27,19,4,3,0
C054,2023-03-13,12,2,6,0
C054,2024-10-21,17,3,4,1
C054,2023-10-02,11,4,9,0
C054,2024-02-19,25,4,7,0
C054,2024-10-14,23,4,2,1
C054,2024-06-03,30,6,1,0
C054,2024-02-26,17,1,7,0
C055,2024-12-09,22,5,8,1
C055,2024-05-06,23,6,6,2
C055,2023-04-24,19,8,3,0
C055,2024-05-20,22,1,8,0
C055,2024-11-25,19,3,8,1
C055,2023-12-25,23,3,2,1
C055,2024-01-29,31,9,7,1
C055,2024-09-16,23,8,5,0
C055,2024-02-26,27,5,7,0
C055,2024-07-22,22,4,2,0
C055,2023-04-10,28,1,1,0
C055,2023-04-03,25,3,2,3
C055,2023-04-17,22,1,3,1
C055,2024-05-27,17,7,8,0
C055,2024-08-05,20,12,3,1
C055,2023-02-13,15,6,5,0
C055,2024-02-05,18,6,1,1
C055,2024-08-26,16,8,1,0
C055,2023-08-14,21,7,4,1
C055,2024-04-15,21,5,5,1
C055,2023-07-03,23,3,9,1
C055,2023-08-21,16,5,1,0
C055,2024-12-30,23,4,8,0
C055,2023-06-05,20,2,9,0
C055,2023-03-20,29,4,5,1
C055,2024-03-04,21,9,5,1
C055,2024-01-08,27,11,8,0
C055,2023-06-19,22,10,8,1
C055,2023-12-11,20,7,4,1
C055,2024-12-16,22,5,9,1
C055,2024-08-12,14,4,3,0
C055,2023-10-23,21,7,9,1
C055,2023-07-24,17,2,2,0
C055,2024-07-29,25,7,6,1
C055,2023-10-02,23,8,2,0
C055,2024-06-03,20,4,4,1
C055,2023-09-04,24,3,2,1
C055,2023-10-16,20,7,8,0
C055,2024-10-28,21,6,6,0
C055,2024-06-17,31,7,9,1
C056,2023-11-27,17,2,8,1
C056,2024-03-18,23,3,2,1
C056,2023-10-09,22,2,3,1
C056,2023-06-26,15,3,7,0
C056,2024-01-01,22,6,8,0
C056,2024-02-26,11,4,8,0
C056,2023-07-03,18,5,8,1
C056,2023-08-28,25,3,9,1
C056,2024-12-30,25,5,1,1
C056,2024-05-13,23,7,4,1
C056,2023-02-27,28,2,8,0
C056,2024-11-11,16,3,8,0
C056,2023-09-11,23,8,1,1
C056,2024-05-20,18,4,2,2
C056,2023-12-18,17,6,2,0
C056,2024-01-15,23,6,9,0
C056,2023-11-06,22,6,5,0
C056,2023-04-03,18,4,8,0
C056,2023-02-06,22,8,5,1
C056,2023-08-14,19,5,2,1
C056,2024-01-08,24,1,8,0
C056,2023-03-06,18,4,3,0
C056,2023-06-12,22,7,3,0
C056,2023-11-13,27,5,3,2
C056,2023-08-07,17,3,1,0
C056,2024-08-26,25,6,5,0
C056,2023-09-18,12,9,8,0
C056,2024-05-27,21,2,3,0
C056,2023-07-10,17,6,1,0
C056,2023-10-30,11,5,4,0
C056,2023-12-04,24,4,7,0
C056,2023-12-11,23,3,2,0
C056,2024-02-12,20,7,9,1
C056,2023-02-13,18,6,6,0
C056,2024-11-25,12,5,9,1
C056,2024-04-08,23,5,9,1
C056,2024-02-19,11,3,8,0
C056,2023-05-15,15,6,6,0
C056,2024-12-23,17,4,3,1
C056,2024-08-05,18,5,4,1
C056,2024-09-09,24,11,5,1
C056,2024-10-28,19,3,5,0
C056,2024-12-16,16,6,5,0
C056,2024-08-19,16,4,8,0
C056,2024-09-02,14,2,5,1
C056,2024-04-01,21,3,2,0
C056,2023-10-02,18,1,5,1
C056,2023-09-04,19,3,9,0
C056,2023-05-29,7,3,5,0
C056,2024-07-01,19,4,3,0
C056,2024-06-03,26,13,8,0
C056,2023-04-24,15,7,9,0
C056,2024-04-22,22,3,2,1
C056,2024-05-06,23,4,8,0
C056,2024-01-22,21,8,4,0
C056,2024-11-18,11,5,5,1
C056,2024-03-04,12,5,9,0
C056,2024-03-11,31,4,3,0
C056,2024-01-29,17,5,5,0
C056,2023-01-09,16,8,3,1
C056,2023-10-16,22,5,3,0
C056,2024-10-07,22,2,8,1
C056,2023-06-19,13,5,4,0
C056,2023-05-08,22,5,1,0
C056,2023-04-10,24,5,6,0
C056,2024-06-17,25,5,7,0
C056,2023-02-20,22,4,4,0
C056,2023-01-02,23,4,2,0
C057,2023-10-02,14,10,4,0
C057,2024-08-19,21,9,9,1
C057,2023-07-03,21,3,2,2
C057,2023-04-10,24,3,9,0
C057,2024-01-08,18,2,4,0
C057,2024-11-18,14,2,9,0
C057,2023-09-18,16,6,4,2
C057,2024-05-20,14,3,2,0
C057,2024-01-22,17,5,2,0
C057,2023-07-31,24,5,6,0
C057,2023-12-11,25,6,8,0
C057,2023-11-13,25,7,2,0
C057,2023-03-27,18,7,8,0
C057,2023-10-16,22,11,2,0
C057,2024-01-29,13,6,5,1
C057,2023-08-21,11,1,3,0
C057,2024-09-23,25,6,5,0
C057,2023-07-17,19,5,1,1
C057,2024-03-25,15,7,2,0
C057,2023-01-23,15,8,8,2
C057,2024-04-15,21,4,9,2
C057,2024-06-17,20,6,6,1
C057,2023-07-10,17,4,6,0
C057,2023-09-25,18,5,1,0
C057,2023-09-04,27,2,7,0
C057,2024-06-10,24,4,6,0
C057,2023-07-24,23,9,1,1
C057,2023-01-16,16,5,5,2
C057,2024-12-02,20,2,1,0
C057,2023-04-24,16,4,9,1
C057,2023-04-03,15,3,8,2
C057,2024-11-11,17,7,3,2
C057,2024-08-05,14,6,1,0
C057,2023-11-27,20,5,6,0
C057,2023-05-01,18,5,2,1
C057,2023-09-11,15,4,1,1
C057,2023-06-26,22,4,5,1
C057,2024-11-04,20,8,4,0
C057,2023-03-06,18,4,4,0
C057,2023-01-30,14,6,9,0
C057,2024-11-25,23,7,5,0
C057,2023-05-08,25,6,5,0
C057,2024-03-04,30,5,9,0
C057,2024-12-09,15,7,1,0
C057,2024-03-18,19,6,4,0
C057,2024-03-11,15,3,6,1
C057,2024-05-06,21,4,4,0
C057,2023-12-25,17,2,2,1
C057,2023-01-02,21,7,3,1
C057,2023-05-15,18,4,9,0
C057,2024-09-30,21,4,8,0
C057,2024-08-26,14,6,2,0
C057,2024-01-15,24,6,3,0
C057,2024-12-23,18,5,7,0
C057,2024-06-03,25,4,7,0
C057,2023-03-13,26,10,9,0
C057,2024-12-16,12,9,9,0
C057,2024-07-22,18,4,6,0
C057,2023-02-20,20,7,8,0
C057,2024-04-29,19,4,3,1
C057,2024-05-13,26,2,9,0
C057,2024-04-01,25,5,6,1
C057,2024-10-21,22,5,7,1
C057,2023-02-27,23,3,7,0
C057,2024-02-26,19,8,1,0
C057,2024-07-08,20,5,6,1
C057,2024-05-27,23,5,5,1
C057,2024-01-01,27,5,9,2
C057,2024-08-12,13,2,9,0
C057,2024-04-22,14,9,7,0
C057,2024-09-16,13,6,3,1
C057,2023-11-06,26,8,2,0
C057,2023-08-28,11,5,9,1
C058,2023-03-20,16,5,5,1
C058,2024-12-23,25,5,2,0
C058,2024-09-02,13,5,7,1
C058,2024-09-09,19,5,3,0
C058,2024-11-11,20,2,1,1
C058,2023-07-17,24,4,3,3
C058,2023-12-25,20,6,3,2
C058,2023-10-09,28,7,1,0
C058,2023-11-20,17,9,7,0
C058,2024-06-10,16,7,2,0
C058,2023-05-15,19,2,9,0
C058,2023-06-26,20,4,6,0
C058,2024-04-29,21,4,7,0
C058,2024-05-27,14,6,3,1
C058,2024-02-26,24,11,2,0
C058,2024-11-25,24,3,7,0
C058,2024-02-05,26,4,7,1
C058,2024-10-14,23,6,6,1
C058,2023-10-02,16,3,7,0
C058,2024-06-17,19,7,2,2
C058,2024-05-20,23,4,5,0
C058,2023-07-24,18,7,5,0
C058,2023-06-12,22,6,8,1
C058,2024-12-30,24,8,5,2
C058,2024-12-16,20,8,7,0
C058,2023-10-23,15,2,6,0
C058,2024-03-11,13,6,8,0
C058,2023-07-03,15,6,3,0
C058,2023-03-27,19,4,6,0
C058,2023-09-11,15,5,6,0
C058,2024-12-02,18,5,6,0
C058,2024-08-05,21,9,4,0
C058,2024-06-24,17,5,8,0
C058,2024-12-09,26,6,7,0
C058,2024-07-01,25,3,1,2
C058,2024-03-04,19,6,6,2
C058,2024-03-25,21,5,6,1
C058,2023-12-11,19,8,6,0
C058,2023-02-13,18,4,7,3
C058,2023-10-16,6,7,2,0
C058,2023-04-03,24,3,8,1
C058,2024-08-19,16,0,2,0
C058,2023-08-07,35,7,4,0
C058,2024-04-22,28,7,7,0
C058,2023-01-23,16,5,9,1
C058,2023-09-18,26,10,6,1
C058,2024-02-19,24,2,2,0
C059,2024-03-25,19,3,5,1
C059,2024-07-08,16,3,5,1
C059,2023-04-03,25,4,3,1
C059,2023-01-02,21,3,7,4
C059,2024-04-01,17,5,5,0
C059,2023-07-03,21,1,2,0
C059,2023-05-15,19,7,2,0
C059,2024-05-20,26,3,1,1
C059,2023-01-09,17,5,4,2
C059,2024-10-28,24,4,7,0
C059,2024-11-04,23,2,2,0
C059,2024-01-01,22,4,2,1
C059,2023-09-04,28,7,5,0
C059,2024-05-13,18,4,3,0
C059,2024-04-29,16,5,4,0
C059,2023-01-16,16,7,6,0
C059,2023-08-14,18,4,7,1
C059,2023-12-25,20,7,9,0
C059,2024-07-01,24,9,7,2
C059,2024-06-03,20,3,8,1
C059,2023-04-24,30,6,8,2
C059,2024-05-06,20,3,1,1
C059,2024-04-15,12,1,7,0
C059,2024-08-05,16,8,1,0
C059,2024-06-10,17,4,7,0
C059,2024-12-30,24,5,1,1
C059,2024-02-05,19,3,9,0
C059,2023-02-20,18,2,4,0
C059,2023-12-11,19,7,4,1
C059,2023-09-25,21,6,1,0
C059,2023-07-17,18,4,2,1
C059,2024-04-22,17,2,4,0
C059,2023-03-06,19,5,6,1
C059,2023-11-06,14,5,8,0
C059,2023-04-10,21,1,9,1
C059,2023-03-20,22,6,1,1
C059,2024-12-16,18,4,9,0
C059,2023-12-18,18,5,6,3
C059,2024-07-22,24,6,3,2
C059,2024-10-21,25,6,1,0
C059,2024-08-12,18,8,6,1
C059,2024-09-09,28,10,5,0
C059,2023-10-02,16,8,6,0
C059,2023-06-05,11,8,2,1
C059,2023-08-28,26,3,9,0
C059,2023-07-24,19,5,5,2
C059,2023-06-26,18,5,7,0
C059,2024-12-23,17,4,1,1
C059,2024-12-09,21,2,2,0
C059,2023-05-22,21,3,2,0
C059,2024-08-26,28,3,2,0
C059,2024-03-04,19,4,3,1
C059,2023-07-31,26,5,5,0
C059,2024-08-19,16,4,1,0
C059,2024-07-15,15,5,8,1
C059,2023-05-01,27,8,1,0
C059,2024-01-22,18,7,2,1
C059,2024-09-02,22,3,5,1
C060,2023-05-08,16,5,6,0
C060,2024-11-11,16,3,9,1
C060,2023-03-13,17,5,7,1
C060,2024-08-19,14,4,8,0
C060,2024-11-04,15,6,9,1
C060,2024-07-15,19,5,5,0
C060,2024-10-07,20,4,9,0
C060,2024-09-23,18,5,6,1
C060,2023-07-31,22,7,5,0
C060,2023-09-04,15,7,4,0
C060,2024-08-26,34,4,7,0
C060,2024-04-08,27,8,2,0
C060,2024-12-02,22,4,7,0
C060,2024-01-15,24,3,8,0
C060,2023-07-17,14,5,8,1
C060,2023-05-15,16,5,6,1
